1 | Completable | IMPORT
        if (clients1.size() == 0) {
            return extensionGrant;
        }
        Date minDate = Collections.min(extensionGrants.stream().map(ExtensionGrant::getCreatedAt).collect(Collectors.toList()));
        if (extensionGrant.getCreatedAt().equals(minDate)) {
            throw new ExtensionGrantWithApplicationsException();
        } else {
            return extensionGrant;
        }
    });
})).flatMapCompletable((extensionGrant)->{
    Event event = new Event(Type.EXTENSION_GRANT, new Payload(extensionGrantId, ReferenceType.DOMAIN, domain, Action.DELETE));
    return extensionGrantRepository.delete(extensionGrantId).andThen(eventService.create(event)).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(ExtensionGrantAuditBuilder.class).principal(principal).type(EventType.EXTENSION_GRANT_DELETED).extensionGrant(extensionGrant))).doOnError((throwable)->auditService.report(AuditBuilder.builder(ExtensionGrantAuditBuilder.class).principal(principal).type(EventType.EXTENSION_GRANT_DELETED).throwable(throwable)));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Completable.error(ex);
    }
    LOGGER.error("An error occurs while trying to extension grant: {}", extensionGrantId, ex);
    return Completable.error(new TechnicalManagementException(String.format("An error occurs while trying to delete extension grant: %s", extensionGrantId), ex));
});
1 | Single | flatMapCompletable | METHOD_INVOCATION | extensionGrantRepository.findById(extensionGrantId).switchIfEmpty(Maybe.error(new ExtensionGrantNotFoundException(extensionGrantId))).flatMapSingle((extensionGrant)->applicationService.findByDomainAndExtensionGrant(domain, extensionGrant.getGrantType() + "~" + extensionGrant.getId()).flatMap((applications)->{
    if (applications.size() > 0) {
        throw new ExtensionGrantWithApplicationsException();
    }
    return Single.zip(applicationService.findByDomainAndExtensionGrant(domain, extensionGrant.getGrantType()), findByDomain(domain).toList(), (clients1,extensionGrants)->{
        if (clients1.size() == 0) {
            return extensionGrant;
        }
        Date minDate = Collections.min(extensionGrants.stream().map(ExtensionGrant::getCreatedAt).collect(Collectors.toList()));
        if (extensionGrant.getCreatedAt().equals(minDate)) {
            throw new ExtensionGrantWithApplicationsException();
        } else {
            return extensionGrant;
        }
    });
})).flatMapCompletable((extensionGrant)->{
    Event event = new Event(Type.EXTENSION_GRANT, new Payload(extensionGrantId, ReferenceType.DOMAIN, domain, Action.DELETE));
    return extensionGrantRepository.delete(extensionGrantId).andThen(eventService.create(event)).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(ExtensionGrantAuditBuilder.class).principal(principal).type(EventType.EXTENSION_GRANT_DELETED).extensionGrant(extensionGrant))).doOnError((throwable)->auditService.report(AuditBuilder.builder(ExtensionGrantAuditBuilder.class).principal(principal).type(EventType.EXTENSION_GRANT_DELETED).throwable(throwable)));
}).onErrorResumeNext
1 | Maybe | flatMapSingle | METHOD_INVOCATION | extensionGrantRepository.findById(extensionGrantId).switchIfEmpty(Maybe.error(new ExtensionGrantNotFoundException(extensionGrantId))).flatMapSingle((extensionGrant)->applicationService.findByDomainAndExtensionGrant(domain, extensionGrant.getGrantType() + "~" + extensionGrant.getId()).flatMap((applications)->{
    if (applications.size() > 0) {
        throw new ExtensionGrantWithApplicationsException();
    }
    return Single.zip(applicationService.findByDomainAndExtensionGrant(domain, extensionGrant.getGrantType()), findByDomain(domain).toList(), (clients1,extensionGrants)->{
        if (clients1.size() == 0) {
            return extensionGrant;
        }
        Date minDate = Collections.min(extensionGrants.stream().map(ExtensionGrant::getCreatedAt).collect(Collectors.toList()));
        if (extensionGrant.getCreatedAt().equals(minDate)) {
            throw new ExtensionGrantWithApplicationsException();
        } else {
            return extensionGrant;
        }
    });
})).flatMapCompletable
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | extensionGrantRepository.findById(extensionGrantId).switchIfEmpty(Maybe.error(new ExtensionGrantNotFoundException(extensionGrantId))).flatMapSingle
1 | Maybe | error | METHOD_INVOCATION | extensionGrantRepository.findById(extensionGrantId).switchIfEmpty(Maybe.error(new ExtensionGrantNotFoundException(extensionGrantId)))
1 | Maybe | METHOD_INVOCATION | Maybe.error(new ExtensionGrantNotFoundException(extensionGrantId))
1 | Single | flatMap | METHOD_INVOCATION | (extensionGrant)->applicationService.findByDomainAndExtensionGrant(domain, extensionGrant.getGrantType() + "~" + extensionGrant.getId()).flatMap((applications)->{
    if (applications.size() > 0) {
        throw new ExtensionGrantWithApplicationsException();
    }
    return Single.zip(applicationService.findByDomainAndExtensionGrant(domain, extensionGrant.getGrantType()), findByDomain(domain).toList(), (clients1,extensionGrants)->{
        if (clients1.size() == 0) {
            return extensionGrant;
        }
        Date minDate = Collections.min(extensionGrants.stream().map(ExtensionGrant::getCreatedAt).collect(Collectors.toList()));
        if (extensionGrant.getCreatedAt().equals(minDate)) {
            throw new ExtensionGrantWithApplicationsException();
        } else {
            return extensionGrant;
        }
    });
})
1 | Single | zip | METHOD_INVOCATION | return Single.zip(applicationService.findByDomainAndExtensionGrant(domain, extensionGrant.getGrantType()), findByDomain(domain).toList(), (clients1,extensionGrants)->{
    if (clients1.size() == 0) {
        return extensionGrant;
    }
    Date minDate = Collections.min(extensionGrants.stream().map(ExtensionGrant::getCreatedAt).collect(Collectors.toList()));
    if (extensionGrant.getCreatedAt().equals(minDate)) {
        throw new ExtensionGrantWithApplicationsException();
    } else {
        return extensionGrant;
    }
});
1 | Single | METHOD_INVOCATION | Single.zip(applicationService.findByDomainAndExtensionGrant(domain, extensionGrant.getGrantType()), findByDomain(domain).toList(), (clients1,extensionGrants)->{
    if (clients1.size() == 0) {
        return extensionGrant;
    }
    Date minDate = Collections.min(extensionGrants.stream().map(ExtensionGrant::getCreatedAt).collect(Collectors.toList()));
    if (extensionGrant.getCreatedAt().equals(minDate)) {
        throw new ExtensionGrantWithApplicationsException();
    } else {
        return extensionGrant;
    }
})
1 | Flowable | toList | METHOD_INVOCATION | Single.zip(applicationService.findByDomainAndExtensionGrant(domain, extensionGrant.getGrantType()), findByDomain(domain).toList(), (clients1,extensionGrants)->{
    if (clients1.size() == 0) {
        return extensionGrant;
    }
    Date minDate = Collections.min(extensionGrants.stream().map(ExtensionGrant::getCreatedAt).collect(Collectors.toList()));
    if (extensionGrant.getCreatedAt().equals(minDate)) {
        throw new ExtensionGrantWithApplicationsException();
    } else {
        return extensionGrant;
    }
})
1 | Completable | doOnError | METHOD_INVOCATION | return extensionGrantRepository.delete(extensionGrantId).andThen(eventService.create(event)).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(ExtensionGrantAuditBuilder.class).principal(principal).type(EventType.EXTENSION_GRANT_DELETED).extensionGrant(extensionGrant))).doOnError((throwable)->auditService.report(AuditBuilder.builder(ExtensionGrantAuditBuilder.class).principal(principal).type(EventType.EXTENSION_GRANT_DELETED).throwable(throwable)));
1 | Completable | doOnComplete | METHOD_INVOCATION | extensionGrantRepository.delete(extensionGrantId).andThen(eventService.create(event)).toCompletable().doOnComplete(()->auditService.report(AuditBuilder.builder(ExtensionGrantAuditBuilder.class).principal(principal).type(EventType.EXTENSION_GRANT_DELETED).extensionGrant(extensionGrant))).doOnError
1 | Single | toCompletable | METHOD_INVOCATION | extensionGrantRepository.delete(extensionGrantId).andThen(eventService.create(event)).toCompletable().doOnComplete
1 | Completable | andThen | METHOD_INVOCATION | extensionGrantRepository.delete(extensionGrantId).andThen(eventService.create(event)).toCompletable
1 | Completable | error | METHOD_INVOCATION | return Completable.error(ex);
1 | Completable | METHOD_INVOCATION | Completable.error(ex)
1 | Completable | error | METHOD_INVOCATION | return Completable.error(new TechnicalManagementException(String.format("An error occurs while trying to delete extension grant: %s", extensionGrantId), ex));
1 | Completable | METHOD_INVOCATION | Completable.error(new TechnicalManagementException(String.format("An error occurs while trying to delete extension grant: %s", extensionGrantId), ex))
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | flatMap | METHOD_INVOCATION | return resourceService.findByDomainAndClientAndResources(domain, client, requestedResourcesIds).toList().flatMap((fetchedResourceSet)->this.validatePermissionRequest(requestedPermission, fetchedResourceSet, requestedResourcesIds).map((permissionRequests)->{
    String userId = fetchedResourceSet.get(0).getUserId();
    PermissionTicket toCreate = new PermissionTicket();
    return toCreate.setPermissionRequest(permissionRequests).setDomain(domain).setClientId(client).setUserId(userId).setCreatedAt(new Date()).setExpireAt(new Date(System.currentTimeMillis() + umaPermissionValidity));
})).flatMap(repository::create);
1 | Single | flatMap | METHOD_INVOCATION | resourceService.findByDomainAndClientAndResources(domain, client, requestedResourcesIds).toList().flatMap((fetchedResourceSet)->this.validatePermissionRequest(requestedPermission, fetchedResourceSet, requestedResourcesIds).map((permissionRequests)->{
    String userId = fetchedResourceSet.get(0).getUserId();
    PermissionTicket toCreate = new PermissionTicket();
    return toCreate.setPermissionRequest(permissionRequests).setDomain(domain).setClientId(client).setUserId(userId).setCreatedAt(new Date()).setExpireAt(new Date(System.currentTimeMillis() + umaPermissionValidity));
})).flatMap
1 | Flowable | toList | METHOD_INVOCATION | resourceService.findByDomainAndClientAndResources(domain, client, requestedResourcesIds).toList().flatMap
1 | Single | map | METHOD_INVOCATION | (fetchedResourceSet)->this.validatePermissionRequest(requestedPermission, fetchedResourceSet, requestedResourcesIds).map((permissionRequests)->{
    String userId = fetchedResourceSet.get(0).getUserId();
    PermissionTicket toCreate = new PermissionTicket();
    return toCreate.setPermissionRequest(permissionRequests).setDomain(domain).setClientId(client).setUserId(userId).setCreatedAt(new Date()).setExpireAt(new Date(System.currentTimeMillis() + umaPermissionValidity));
})
1 | Maybe | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Maybe | flatMapSingle | METHOD_INVOCATION | return repository.findById(id).switchIfEmpty(Maybe.error(new InvalidPermissionTicketException())).flatMapSingle((permissionTicket)->repository.delete(permissionTicket.getId()).andThen(Single.just(permissionTicket)));
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | repository.findById(id).switchIfEmpty(Maybe.error(new InvalidPermissionTicketException())).flatMapSingle
1 | Maybe | error | METHOD_INVOCATION | repository.findById(id).switchIfEmpty(Maybe.error(new InvalidPermissionTicketException()))
1 | Maybe | METHOD_INVOCATION | Maybe.error(new InvalidPermissionTicketException())
1 | Completable | andThen | METHOD_INVOCATION | (permissionTicket)->repository.delete(permissionTicket.getId()).andThen(Single.just(permissionTicket))
1 | Single | just | METHOD_INVOCATION | repository.delete(permissionTicket.getId()).andThen(Single.just(permissionTicket))
1 | Single | METHOD_INVOCATION | Single.just(permissionTicket)
1 | Single | RETURN_TYPE
1 | Single | error | METHOD_INVOCATION | return Single.error(InvalidPermissionRequestException.INVALID_RESOURCE_ID);
1 | Single | METHOD_INVOCATION | Single.error(InvalidPermissionRequestException.INVALID_RESOURCE_ID)
1 | Single | error | METHOD_INVOCATION | return Single.error(InvalidPermissionRequestException.INVALID_RESOURCE_OWNER);
1 | Single | METHOD_INVOCATION | Single.error(InvalidPermissionRequestException.INVALID_RESOURCE_OWNER)
1 | Single | error | METHOD_INVOCATION | return Single.error(InvalidPermissionRequestException.INVALID_RESOURCE_ID);
1 | Single | METHOD_INVOCATION | Single.error(InvalidPermissionRequestException.INVALID_RESOURCE_ID)
1 | Single | error | METHOD_INVOCATION | return Single.error(InvalidPermissionRequestException.INVALID_SCOPE_RESOURCE);
1 | Single | METHOD_INVOCATION | Single.error(InvalidPermissionRequestException.INVALID_SCOPE_RESOURCE)
1 | Single | just | METHOD_INVOCATION | return Single.just(requestedPermissions);
1 | Single | METHOD_INVOCATION | Single.just(requestedPermissions)
1 | Completable | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | return this.installationRepository.find().switchIfEmpty(Single.error(new InstallationNotFoundException()));
1 | Single | error | METHOD_INVOCATION | this.installationRepository.find().switchIfEmpty(Single.error(new InstallationNotFoundException()))
1 | Single | METHOD_INVOCATION | Single.error(new InstallationNotFoundException())
1 | Single | RETURN_TYPE
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | return this.installationRepository.find().switchIfEmpty(createInternal());
1 | Single | RETURN_TYPE
1 | Single | flatMap | METHOD_INVOCATION | return get().flatMap((installation)->{
    Installation toUpdate = new Installation(installation);
    toUpdate.setAdditionalInformation(additionalInformation);
    return updateInternal(toUpdate);
});
1 | Single | RETURN_TYPE
1 | Single | flatMap | METHOD_INVOCATION | return getOrInitialize().doOnSuccess((installation)->installation.getAdditionalInformation().putAll(additionalInformation)).flatMap(this::updateInternal);
1 | Single | doOnSuccess | METHOD_INVOCATION | getOrInitialize().doOnSuccess((installation)->installation.getAdditionalInformation().putAll(additionalInformation)).flatMap
1 | Completable | OTHER
1 | Maybe | flatMapCompletable | METHOD_INVOCATION | return this.installationRepository.find().flatMapCompletable((installation)->installationRepository.delete(installation.getId()));
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Completable | IMPORT
1 | Flowable | IMPORT
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | onErrorResumeNext | METHOD_INVOCATION | return groupRepository.findAll(referenceType, referenceId, page, size).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find groups by {} {}", referenceType, referenceId, ex);
    return Single.error(new TechnicalManagementException(String.format("An error occurs while trying to find users by %s %s", referenceType, referenceId), ex));
});
1 | Single | error | METHOD_INVOCATION | return Single.error(new TechnicalManagementException(String.format("An error occurs while trying to find users by %s %s", referenceType, referenceId), ex));
1 | Single | METHOD_INVOCATION | Single.error(new TechnicalManagementException(String.format("An error occurs while trying to find users by %s %s", referenceType, referenceId), ex))
1 | Single | RETURN_TYPE
1 | Flowable | RETURN_TYPE
1 | Flowable | onErrorResumeNext | METHOD_INVOCATION | return groupRepository.findAll(referenceType, referenceId).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find groups by {} {}", referenceType, referenceId, ex);
    return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find users by %s %s", referenceType, referenceId), ex));
});
1 | Flowable | error | METHOD_INVOCATION | return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find users by %s %s", referenceType, referenceId), ex));
1 | Flowable | METHOD_INVOCATION | Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find users by %s %s", referenceType, referenceId), ex))
1 | Flowable | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | onErrorResumeNext | METHOD_INVOCATION | return groupRepository.findByName(referenceType, referenceId, groupName).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a group using its name: {} for the {} {}", groupName, referenceType, referenceId, ex);
    return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a user using its name: %s for the %s %s", groupName, referenceType, referenceId), ex));
});
1 | Maybe | error | METHOD_INVOCATION | return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a user using its name: %s for the %s %s", groupName, referenceType, referenceId), ex));
1 | Maybe | METHOD_INVOCATION | Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a user using its name: %s for the %s %s", groupName, referenceType, referenceId), ex))
1 | Flowable | RETURN_TYPE
1 | Flowable | onErrorResumeNext | METHOD_INVOCATION | return groupRepository.findByMember(memberId).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a groups using member ", memberId, ex);
    return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a user using member: %s", memberId), ex));
});
1 | Flowable | error | METHOD_INVOCATION | return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a user using member: %s", memberId), ex));
1 | Flowable | METHOD_INVOCATION | Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a user using member: %s", memberId), ex))
1 | Single | RETURN_TYPE
1 | Maybe | switchIfEmpty | METHOD_INVOCATION | return groupRepository.findById(referenceType, referenceId, id).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a group using its id {}", id, ex);
    return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using its id: %s", id), ex));
}).switchIfEmpty(Single.error(new GroupNotFoundException(id)));
1 | Maybe | onErrorResumeNext | METHOD_INVOCATION | groupRepository.findById(referenceType, referenceId, id).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a group using its id {}", id, ex);
    return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using its id: %s", id), ex));
}).switchIfEmpty
1 | Maybe | error | METHOD_INVOCATION | return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using its id: %s", id), ex));
1 | Maybe | METHOD_INVOCATION | Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using its id: %s", id), ex))
1 | Single | error | METHOD_INVOCATION | groupRepository.findById(referenceType, referenceId, id).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a group using its id {}", id, ex);
    return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using its id: %s", id), ex));
}).switchIfEmpty(Single.error(new GroupNotFoundException(id)))
1 | Single | METHOD_INVOCATION | Single.error(new GroupNotFoundException(id))
1 | Maybe | RETURN_TYPE
1 | Maybe | onErrorResumeNext | METHOD_INVOCATION | return groupRepository.findById(id).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a group using its ID {}", id, ex);
    return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using its ID: %s", id), ex));
});
1 | Maybe | error | METHOD_INVOCATION | return Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using its ID: %s", id), ex));
1 | Maybe | METHOD_INVOCATION | Maybe.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using its ID: %s", id), ex))
1 | Single | RETURN_TYPE
1 | Single | flatMap | METHOD_INVOCATION | return findById(referenceType, referenceId, groupId).flatMap((group)->{
    if (group.getMembers() == null || group.getMembers().isEmpty()) {
        return Single.just(new Page<>(null, page, size));
    } else {
        List<String> sortedMembers = group.getMembers().stream().sorted().collect(Collectors.toList());
        List<String> pagedMemberIds = sortedMembers.subList(Math.min(sortedMembers.size(), page), Math.min(sortedMembers.size(), page + size));
        CommonUserService service = (group.getReferenceType() == ReferenceType.ORGANIZATION ? organizationUserService : userService);
        return service.findByIdIn(pagedMemberIds).toList().map((users)->new Page<>(users, page, pagedMemberIds.size()));
    }
});
1 | Single | just | METHOD_INVOCATION | return Single.just(new Page<>(null, page, size));
1 | Single | METHOD_INVOCATION | Single.just(new Page<>(null, page, size))
1 | Single | map | METHOD_INVOCATION | return service.findByIdIn(pagedMemberIds).toList().map((users)->new Page<>(users, page, pagedMemberIds.size()));
1 | Flowable | toList | METHOD_INVOCATION | service.findByIdIn(pagedMemberIds).toList().map
1 | Flowable | RETURN_TYPE
1 | Flowable | onErrorResumeNext | METHOD_INVOCATION | return groupRepository.findByIdIn(ids).onErrorResumeNext((ex)->{
    LOGGER.error("An error occurs while trying to find a group using ids {}", ids, ex);
    return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using ids: %s", ids), ex));
});
1 | Flowable | error | METHOD_INVOCATION | return Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using ids: %s", ids), ex));
1 | Flowable | METHOD_INVOCATION | Flowable.error(new TechnicalManagementException(String.format("An error occurs while trying to find a group using ids: %s", ids), ex))
1 | Single | RETURN_TYPE
1 | Single | doOnError | METHOD_INVOCATION | return findByName(referenceType, referenceId, newGroup.getName()).isEmpty().map((isEmpty)->{
    if (!isEmpty) {
        throw new GroupAlreadyExistsException(newGroup.getName());
    } else {
        String groupId = RandomString.generate();
        Group group = new Group();
        group.setId(groupId);
        group.setReferenceType(referenceType);
        group.setReferenceId(referenceId);
        group.setName(newGroup.getName());
        group.setDescription(newGroup.getDescription());
        group.setMembers(newGroup.getMembers());
        group.setCreatedAt(new Date());
        group.setUpdatedAt(group.getCreatedAt());
        return group;
    }
}).flatMap(this::setMembers).flatMap(groupRepository::create).flatMap((group)->{
    Event event = new Event(Type.GROUP, new Payload(group.getId(), group.getReferenceType(), group.getReferenceId(), Action.CREATE));
    return eventService.create(event).flatMap((__)->Single.just(group));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    } else {
        LOGGER.error("An error occurs while trying to create a group", ex);
        return Single.error(new TechnicalManagementException("An error occurs while trying to create a group", ex));
    }
}).doOnSuccess((group)->auditService.report(AuditBuilder.builder(GroupAuditBuilder.class).principal(principal).type(EventType.GROUP_CREATED).group(group))).doOnError((throwable)->auditService.report(AuditBuilder.builder(GroupAuditBuilder.class).principal(principal).type(EventType.GROUP_CREATED).throwable(throwable)));
1 | Single | doOnSuccess | METHOD_INVOCATION | findByName(referenceType, referenceId, newGroup.getName()).isEmpty().map((isEmpty)->{
    if (!isEmpty) {
        throw new GroupAlreadyExistsException(newGroup.getName());
    } else {
        String groupId = RandomString.generate();
        Group group = new Group();
        group.setId(groupId);
        group.setReferenceType(referenceType);
        group.setReferenceId(referenceId);
        group.setName(newGroup.getName());
        group.setDescription(newGroup.getDescription());
        group.setMembers(newGroup.getMembers());
        group.setCreatedAt(new Date());
        group.setUpdatedAt(group.getCreatedAt());
        return group;
    }
}).flatMap(this::setMembers).flatMap(groupRepository::create).flatMap((group)->{
    Event event = new Event(Type.GROUP, new Payload(group.getId(), group.getReferenceType(), group.getReferenceId(), Action.CREATE));
    return eventService.create(event).flatMap((__)->Single.just(group));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    } else {
        LOGGER.error("An error occurs while trying to create a group", ex);
        return Single.error(new TechnicalManagementException("An error occurs while trying to create a group", ex));
    }
}).doOnSuccess((group)->auditService.report(AuditBuilder.builder(GroupAuditBuilder.class).principal(principal).type(EventType.GROUP_CREATED).group(group))).doOnError
1 | Single | onErrorResumeNext | METHOD_INVOCATION | findByName(referenceType, referenceId, newGroup.getName()).isEmpty().map((isEmpty)->{
    if (!isEmpty) {
        throw new GroupAlreadyExistsException(newGroup.getName());
    } else {
        String groupId = RandomString.generate();
        Group group = new Group();
        group.setId(groupId);
        group.setReferenceType(referenceType);
        group.setReferenceId(referenceId);
        group.setName(newGroup.getName());
        group.setDescription(newGroup.getDescription());
        group.setMembers(newGroup.getMembers());
        group.setCreatedAt(new Date());
        group.setUpdatedAt(group.getCreatedAt());
        return group;
    }
}).flatMap(this::setMembers).flatMap(groupRepository::create).flatMap((group)->{
    Event event = new Event(Type.GROUP, new Payload(group.getId(), group.getReferenceType(), group.getReferenceId(), Action.CREATE));
    return eventService.create(event).flatMap((__)->Single.just(group));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    } else {
        LOGGER.error("An error occurs while trying to create a group", ex);
        return Single.error(new TechnicalManagementException("An error occurs while trying to create a group", ex));
    }
}).doOnSuccess
1 | Single | flatMap | METHOD_INVOCATION | findByName(referenceType, referenceId, newGroup.getName()).isEmpty().map((isEmpty)->{
    if (!isEmpty) {
        throw new GroupAlreadyExistsException(newGroup.getName());
    } else {
        String groupId = RandomString.generate();
        Group group = new Group();
        group.setId(groupId);
        group.setReferenceType(referenceType);
        group.setReferenceId(referenceId);
        group.setName(newGroup.getName());
        group.setDescription(newGroup.getDescription());
        group.setMembers(newGroup.getMembers());
        group.setCreatedAt(new Date());
        group.setUpdatedAt(group.getCreatedAt());
        return group;
    }
}).flatMap(this::setMembers).flatMap(groupRepository::create).flatMap((group)->{
    Event event = new Event(Type.GROUP, new Payload(group.getId(), group.getReferenceType(), group.getReferenceId(), Action.CREATE));
    return eventService.create(event).flatMap((__)->Single.just(group));
}).onErrorResumeNext
1 | Single | flatMap | METHOD_INVOCATION | findByName(referenceType, referenceId, newGroup.getName()).isEmpty().map((isEmpty)->{
    if (!isEmpty) {
        throw new GroupAlreadyExistsException(newGroup.getName());
    } else {
        String groupId = RandomString.generate();
        Group group = new Group();
        group.setId(groupId);
        group.setReferenceType(referenceType);
        group.setReferenceId(referenceId);
        group.setName(newGroup.getName());
        group.setDescription(newGroup.getDescription());
        group.setMembers(newGroup.getMembers());
        group.setCreatedAt(new Date());
        group.setUpdatedAt(group.getCreatedAt());
        return group;
    }
}).flatMap(this::setMembers).flatMap(groupRepository::create).flatMap
1 | Single | flatMap | METHOD_INVOCATION | findByName(referenceType, referenceId, newGroup.getName()).isEmpty().map((isEmpty)->{
    if (!isEmpty) {
        throw new GroupAlreadyExistsException(newGroup.getName());
    } else {
        String groupId = RandomString.generate();
        Group group = new Group();
        group.setId(groupId);
        group.setReferenceType(referenceType);
        group.setReferenceId(referenceId);
        group.setName(newGroup.getName());
        group.setDescription(newGroup.getDescription());
        group.setMembers(newGroup.getMembers());
        group.setCreatedAt(new Date());
        group.setUpdatedAt(group.getCreatedAt());
        return group;
    }
}).flatMap(this::setMembers).flatMap
1 | Single | map | METHOD_INVOCATION | findByName(referenceType, referenceId, newGroup.getName()).isEmpty().map((isEmpty)->{
    if (!isEmpty) {
        throw new GroupAlreadyExistsException(newGroup.getName());
    } else {
        String groupId = RandomString.generate();
        Group group = new Group();
        group.setId(groupId);
        group.setReferenceType(referenceType);
        group.setReferenceId(referenceId);
        group.setName(newGroup.getName());
        group.setDescription(newGroup.getDescription());
        group.setMembers(newGroup.getMembers());
        group.setCreatedAt(new Date());
        group.setUpdatedAt(group.getCreatedAt());
        return group;
    }
}).flatMap
1 | Maybe | isEmpty | METHOD_INVOCATION | findByName(referenceType, referenceId, newGroup.getName()).isEmpty().map
1 | Single | flatMap | METHOD_INVOCATION | return eventService.create(event).flatMap((__)->Single.just(group));
1 | Single | just | METHOD_INVOCATION | (__)->Single.just(group)
1 | Single | METHOD_INVOCATION | Single.just(group)
1 | Single | error | METHOD_INVOCATION | return Single.error(ex);
1 | Single | METHOD_INVOCATION | Single.error(ex)
1 | Single | error | METHOD_INVOCATION | return Single.error(new TechnicalManagementException("An error occurs while trying to create a group", ex));
1 | Single | METHOD_INVOCATION | Single.error(new TechnicalManagementException("An error occurs while trying to create a group", ex))
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | onErrorResumeNext | METHOD_INVOCATION | return findById(referenceType, referenceId, id).flatMapMaybe((existingGroup)->groupRepository.findByName(referenceType, referenceId, updateGroup.getName()).map(Optional::of).defaultIfEmpty(Optional.empty()).map((optionalGroup)->{
    if (optionalGroup.isPresent() && !optionalGroup.get().getId().equals(id)) {
        throw new GroupAlreadyExistsException(updateGroup.getName());
    }
    return existingGroup;
})).flatMapSingle((oldGroup)->{
    Group groupToUpdate = new Group(oldGroup);
    groupToUpdate.setName(updateGroup.getName());
    groupToUpdate.setDescription(updateGroup.getDescription());
    groupToUpdate.setMembers(updateGroup.getMembers());
    groupToUpdate.setUpdatedAt(new Date());
    return setMembers(groupToUpdate).flatMap(groupRepository::update).flatMap((group)->{
        Event event = new Event(Type.GROUP, new Payload(group.getId(), group.getReferenceType(), group.getReferenceId(), Action.UPDATE));
        return eventService.create(event).flatMap((__)->Single.just(group));
    }).doOnSuccess((group)->auditService.report(AuditBuilder.builder(GroupAuditBuilder.class).principal(principal).type(EventType.GROUP_UPDATED).oldValue(oldGroup).group(group))).doOnError((throwable)->auditService.report(AuditBuilder.builder(GroupAuditBuilder.class).principal(principal).type(EventType.GROUP_UPDATED).throwable(throwable)));
}).onErrorResumeNext((ex)->{
    if (ex instanceof AbstractManagementException) {
        return Single.error(ex);
    }
    LOGGER.error("An error occurs while trying to update a group", ex);
    return Single.error(new TechnicalManagementException("An error occurs while trying to update a group", ex));
});
1 | Maybe | flatMapSingle | METHOD_INVOCATION | findById(referenceType, referenceId, id).flatMapMaybe((existingGroup)->groupRepository.findByName(referenceType, referenceId, updateGroup.getName()).map(Optional::of).defaultIfEmpty(Optional.empty()).map((optionalGroup)->{
