1 | Completable | IMPORT
1 | Single | subscribe | METHOD_INVOCATION | accountService.upsertFactor(user.getId(), enrolledFactor, new DefaultUser(user)).subscribe((__)->AccountResponseHandler.handleDefaultResponse(routingContext, enrolledFactor), routingContext::fail);
1 | Completable | subscribe | METHOD_INVOCATION | accountService.removeFactor(user.getId(), factorId, new DefaultUser(user)).subscribe(()->AccountResponseHandler.handleNoBodyResponse(routingContext), routingContext::fail);
1 | Maybe | subscribe | METHOD_INVOCATION | accountService.getFactor(factorId).subscribe((factor)->handler.handle(Future.succeededFuture(factor)), (error)->handler.handle(Future.failedFuture(error)), ()->handler.handle(Future.failedFuture(new FactorNotFoundException(factorId))));
1 | Single | subscribe | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(factorProvider.enroll(endUser.getUsername())).map(RxJavaReactorMigrationUtil.toJdkFunction((enrollment)->{
    final EnrolledFactor enrolledFactor = buildEnrolledFactor(factor, enrollment, account, endUser);
    if (factorProvider.checkSecurityFactor(enrolledFactor)) {
        return enrolledFactor;
    }
    throw new InvalidFactorAttributeException("Invalid account information");
}))).subscribe((enrolledFactor)->handler.handle(Future.succeededFuture(enrolledFactor)), (error)->handler.handle(Future.failedFuture(error)));
1 | Completable | subscribe | METHOD_INVOCATION | factorProvider.verify(new FactorContext(applicationContext, factorData)).subscribe(()->handler.handle(Future.succeededFuture()), (error)->handler.handle(Future.failedFuture(error)));
1 | Completable | subscribe | METHOD_INVOCATION | factorProvider.sendChallenge(factorContext).subscribeOn(Schedulers.io()).subscribe(()->handler.handle(Future.succeededFuture()), (error)->handler.handle(Future.failedFuture(error)));
1 | Completable | subscribeOn | METHOD_INVOCATION | factorProvider.sendChallenge(factorContext).subscribeOn(Schedulers.io()).subscribe
1 | Single | subscribe | METHOD_INVOCATION | accountService.getWebAuthnCredentials(user).subscribe((enrolledCredentials)->AccountResponseHandler.handleDefaultResponse(routingContext, enrolledCredentials), routingContext::fail);
1 | Single | subscribe | METHOD_INVOCATION | accountService.getWebAuthnCredential(credentialId).subscribe((credential)->AccountResponseHandler.handleDefaultResponse(routingContext, credential), routingContext::fail);
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Single | subscribe | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(RxJava2Adapter.monoToMaybe(RxJava2Adapter.maybeToMono(userService.findById(subject)).switchIfEmpty(Mono.error(new InvalidTokenException("No user found for this token")))).flatMapSingle((user)->enhance(user, accessToken))).map(RxJavaReactorMigrationUtil.toJdkFunction((user)->processClaims(user, accessToken))).flatMap((v)->RxJava2Adapter.singleToMono((Single<String>)RxJavaReactorMigrationUtil.toJdkFunction((Function<Map<String, Object>, Single<String>>)(claims)->{
    if (!expectSignedOrEncryptedUserInfo(client)) {
        context.response().putHeader(HttpHeaders.CONTENT_TYPE, MediaType.APPLICATION_JSON);
        return RxJava2Adapter.monoToSingle(Mono.just(Json.encodePrettily(claims)));
    } else {
        context.response().putHeader(HttpHeaders.CONTENT_TYPE, MediaType.APPLICATION_JWT);
        JWT jwt = new JWT(claims);
        jwt.setIss(openIDDiscoveryService.getIssuer(UriBuilderRequest.resolveProxyRequest(context)));
        jwt.setSub(accessToken.getSub());
        jwt.setAud(accessToken.getAud());
        jwt.setIat(new Date().getTime() / 1000L);
        jwt.setExp(accessToken.getExp() / 1000L);
        return RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(jwtService.encodeUserinfo(jwt, client)).flatMap((userinfo)->RxJava2Adapter.singleToMono(jweService.encryptUserinfo(userinfo, client))));
    }
}).apply(v)))).subscribe((buffer)->context.response().putHeader(HttpHeaders.CACHE_CONTROL, "no-store").putHeader(HttpHeaders.PRAGMA, "no-cache").end(buffer), context::fail);
1 | Maybe | flatMapSingle | METHOD_INVOCATION | RxJava2Adapter.singleToMono(RxJava2Adapter.monoToMaybe(RxJava2Adapter.maybeToMono(userService.findById(subject)).switchIfEmpty(Mono.error(new InvalidTokenException("No user found for this token")))).flatMapSingle((user)->enhance(user, accessToken)))
1 | Single | OTHER
1 | Single | OTHER
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Completable | IMPORT
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Maybe | RETURN_TYPE
1 | Single | onErrorResumeNext | METHOD_INVOCATION | RxJava2Adapter.singleToMono(jwtService.decodeAndVerify(token, client).onErrorResumeNext((ex)->{
    if (ex instanceof JWTException) {
        return RxJava2Adapter.monoToSingle(Mono.error(new InvalidTokenException(ex.getMessage(), ex)));
    }
    return RxJava2Adapter.monoToSingle(Mono.error(ex));
}))
1 | Maybe | RETURN_TYPE
1 | Single | onErrorResumeNext | METHOD_INVOCATION | RxJava2Adapter.singleToMono(jwtService.decodeAndVerify(refreshToken, client).onErrorResumeNext((ex)->{
    if (ex instanceof JWTException) {
        return RxJava2Adapter.monoToSingle(Mono.error(new InvalidTokenException(ex.getMessage(), ex)));
    }
    return RxJava2Adapter.monoToSingle(Mono.error(ex));
}))
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | OTHER
1 | Single | OTHER
1 | Single | zip | METHOD_INVOCATION | RxJava2Adapter.singleToMono(Single.zip(jwtService.encode(accessToken, client), (refreshToken != null ? RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(jwtService.encode(refreshToken, client)).map(RxJavaReactorMigrationUtil.toJdkFunction(Optional::of))) : RxJava2Adapter.monoToSingle(Mono.just(Optional.<String>empty()))), (encodedAccessToken,optionalEncodedRefreshToken)->convert(accessToken, encodedAccessToken, optionalEncodedRefreshToken.orElse(null), oAuth2Request)))
1 | Single | RETURN_TYPE
1 | Single | OTHER
1 | Single | OTHER
1 | Completable | OTHER
1 | Completable | OTHER
1 | Completable | IMPORT
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Completable | OTHER
1 | Completable | OTHER
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Flowable | IMPORT
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | onErrorResumeNext | METHOD_INVOCATION | return RxJava2Adapter.monoToMaybe(RxJava2Adapter.singleToMono(client.getAbs(UriBuilder.fromHttpUrl(jwksUri).build().toString()).rxSend()).map(RxJavaReactorMigrationUtil.toJdkFunction(HttpResponse::bodyAsString)).map(RxJavaReactorMigrationUtil.toJdkFunction(new JWKSetDeserializer()::convert)).flatMap((e)->RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.toJdkFunction((Function<Optional<JWKSet>, MaybeSource<JWKSet>>)(jwkSet)->{
    if (jwkSet != null && jwkSet.isPresent()) {
        return RxJava2Adapter.monoToMaybe(Mono.just(jwkSet.get()));
    }
    return RxJava2Adapter.monoToMaybe(Mono.empty());
}).apply(e))))).onErrorResumeNext(RxJava2Adapter.monoToMaybe(Mono.error(new InvalidClientMetadataException("Unable to parse jwks from : " + jwksUri))));
1 | Maybe | wrap | METHOD_INVOCATION | RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.toJdkFunction((Function<Optional<JWKSet>, MaybeSource<JWKSet>>)(jwkSet)->{
    if (jwkSet != null && jwkSet.isPresent()) {
        return RxJava2Adapter.monoToMaybe(Mono.just(jwkSet.get()));
    }
    return RxJava2Adapter.monoToMaybe(Mono.empty());
}).apply(e)))
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Completable | IMPORT
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | wrap | METHOD_INVOCATION | RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.<AuthorizationCode, MaybeSource<AuthorizationCode>>toJdkFunction((authorizationCode)->{
    if (!authorizationCode.getClientId().equals(client.getClientId())) {
        return RxJava2Adapter.monoToMaybe(Mono.error(new InvalidGrantException("The authorization code " + code + " does not belong to the client " + client.getClientId() + ".")));
    }
    return RxJava2Adapter.monoToMaybe(Mono.just(authorizationCode));
}).apply(v)))
1 | Maybe | RETURN_TYPE
1 | Observable | flatMapCompletable | METHOD_INVOCATION | RxJava2Adapter.completableToMono(accessTokenRepository.findByAuthorizationCode(code).flatMapCompletable((accessToken)->{
    Completable deleteAccessTokenAction = accessTokenRepository.delete(accessToken.getToken());
    if (accessToken.getRefreshToken() != null) {
        RxJava2Adapter.monoToCompletable(RxJava2Adapter.completableToMono(deleteAccessTokenAction).then(RxJava2Adapter.completableToMono(refreshTokenRepository.delete(accessToken.getRefreshToken()))));
    }
    return deleteAccessTokenAction;
}))
1 | Completable | OTHER
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | IMPORT
1 | Maybe | RETURN_TYPE
1 | Maybe | subscribe | METHOD_INVOCATION | clientSyncService.findByClientId(clientId).subscribe((client)->authHandler.handle(Future.succeededFuture(client)), (error)->authHandler.handle(Future.failedFuture(new ServerErrorException("Server error: unable to find client with client_id " + clientId))), ()->authHandler.handle(Future.failedFuture(new InvalidRequestException("No client found for client_id " + clientId))));
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Completable | subscribe | METHOD_INVOCATION | revocationTokenService.revoke(createRequest(context), client).subscribe(()->context.response().setStatusCode(200).end(), context::fail);
1 | Completable | IMPORT
1 | Completable | OTHER
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | onErrorResumeNext | METHOD_INVOCATION | RxJava2Adapter.maybeToMono(userAuthenticationManager.loadPreAuthenticatedUser(subject, tokenRequest).onErrorResumeNext((ex)->{
    return RxJava2Adapter.monoToMaybe(Mono.error(new InvalidGrantException()));
}))
1 | Single | RETURN_TYPE
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Maybe | flatMapSingle | METHOD_INVOCATION | return RxJava2Adapter.monoToMaybe(RxJava2Adapter.singleToMono(parseRequest(tokenRequest, client)).flatMap((e)->RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.<TokenRequest, MaybeSource<User>>toJdkFunction((tokenRequest1)->resolveResourceOwner(tokenRequest1, client)).apply(e)))).map(RxJavaReactorMigrationUtil.toJdkFunction(Optional::of)).defaultIfEmpty(Optional.empty())).flatMapSingle((user)->handleRequest(tokenRequest, client, user.orElse(null)));
1 | Maybe | wrap | METHOD_INVOCATION | RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.<TokenRequest, MaybeSource<User>>toJdkFunction((tokenRequest1)->resolveResourceOwner(tokenRequest1, client)).apply(e)))
1 | Single | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Completable | IMPORT
1 | Completable | OTHER
1 | Completable | create | METHOD_INVOCATION | return Completable.create((emitter)->{
    policyChainProcessorFactory.create(resolve(rules), executionContext).handler((executionContext1)->emitter.onComplete()).errorHandler((processorFailure)->emitter.onError(new PolicyChainException(processorFailure.message(), processorFailure.statusCode(), processorFailure.key(), processorFailure.parameters(), processorFailure.contentType()))).handle(executionContext);
});
1 | Completable | IMPORT
1 | Completable | OTHER
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Completable | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Completable | OTHER
1 | Single | subscribe | METHOD_INVOCATION | this.clientSyncService.findTemplates().subscribe((templates)->context.response().putHeader(HttpHeaders.CACHE_CONTROL, "no-store").putHeader(HttpHeaders.PRAGMA, "no-cache").putHeader(HttpHeaders.CONTENT_TYPE, MediaType.APPLICATION_JSON).setStatusCode(HttpStatusCode.OK_200).end(Json.encodePrettily(DynamicClientRegistrationTemplate.from(templates))), context::fail);
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | OTHER
1 | Single | OTHER
1 | Completable | subscribe | METHOD_INVOCATION | accessTokenRepository.bulkWrite(accessTokens).retryWhen((t)->t.take(30).delay(1000, TimeUnit.MILLISECONDS)).subscribe(()->logger.debug("Access tokens indexation completed"), (error)->logger.error("Unexpected error while indexing access tokens", error));
1 | Completable | retryWhen | METHOD_INVOCATION | accessTokenRepository.bulkWrite(accessTokens).retryWhen((t)->t.take(30).delay(1000, TimeUnit.MILLISECONDS)).subscribe
1 | Flowable | LOCAL_VARIABLE
1 | Flowable | delay | METHOD_INVOCATION | (t)->t.take(30).delay(1000, TimeUnit.MILLISECONDS)
1 | Flowable | take | METHOD_INVOCATION | t.take(30).delay
1 | Single | subscribe | METHOD_INVOCATION | authorizationRequestResolver.resolve(authorizationRequest, client, endUser).subscribe((__)->handler.handle(Future.succeededFuture()), (error)->handler.handle(Future.failedFuture(error)));
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Completable | IMPORT
1 | Maybe | IMPORT
1 | Completable | OTHER
1 | Completable | onErrorResumeNext | METHOD_INVOCATION | return revokeRefreshToken(token, client).onErrorResumeNext((throwable)->{
    if (throwable instanceof InvalidGrantException) {
        return RxJava2Adapter.monoToCompletable(Mono.error(throwable));
    }
    if (throwable instanceof InvalidTokenException) {
        logger.debug("No refresh token {} found in the token store.", token);
    }
    return revokeAccessToken(token, client);
}).onErrorResumeNext((throwable)->{
    if (throwable instanceof InvalidTokenException) {
        logger.debug("No access token {} found in the token store.", token);
        return RxJava2Adapter.monoToCompletable(Mono.empty());
    }
    return RxJava2Adapter.monoToCompletable(Mono.error(throwable));
});
1 | Completable | onErrorResumeNext | METHOD_INVOCATION | revokeRefreshToken(token, client).onErrorResumeNext((throwable)->{
    if (throwable instanceof InvalidGrantException) {
        return RxJava2Adapter.monoToCompletable(Mono.error(throwable));
    }
    if (throwable instanceof InvalidTokenException) {
        logger.debug("No refresh token {} found in the token store.", token);
    }
    return revokeAccessToken(token, client);
}).onErrorResumeNext
1 | Completable | onErrorResumeNext | METHOD_INVOCATION | return revokeAccessToken(token, client).onErrorResumeNext((throwable)->{
    if (throwable instanceof InvalidGrantException) {
        return RxJava2Adapter.monoToCompletable(Mono.error(throwable));
    }
    if (throwable instanceof InvalidTokenException) {
        logger.debug("No access token {} found in the token store.", token);
    }
    return revokeRefreshToken(token, client);
}).onErrorResumeNext((throwable)->{
    if (throwable instanceof InvalidTokenException) {
        logger.debug("No refresh token {} found in the token store.", token);
        return RxJava2Adapter.monoToCompletable(Mono.empty());
    }
    return RxJava2Adapter.monoToCompletable(Mono.error(throwable));
});
1 | Completable | onErrorResumeNext | METHOD_INVOCATION | revokeAccessToken(token, client).onErrorResumeNext((throwable)->{
    if (throwable instanceof InvalidGrantException) {
        return RxJava2Adapter.monoToCompletable(Mono.error(throwable));
    }
    if (throwable instanceof InvalidTokenException) {
        logger.debug("No access token {} found in the token store.", token);
    }
    return revokeRefreshToken(token, client);
}).onErrorResumeNext
1 | Completable | OTHER
1 | Completable | wrap | METHOD_INVOCATION | RxJava2Adapter.completableToMono(Completable.wrap(RxJavaReactorMigrationUtil.toJdkFunction((Function<Token, CompletableSource>)(accessToken)->{
    String tokenClientId = accessToken.getClientId();
    if (!client.getClientId().equals(tokenClientId)) {
        logger.debug("Revoke FAILED: requesting client = {}, token\'s client = {}.", client.getClientId(), tokenClientId);
        return RxJava2Adapter.monoToCompletable(Mono.error(new InvalidGrantException("Cannot revoke tokens issued to other clients.")));
    }
    return tokenService.deleteAccessToken(accessToken.getValue());
}).apply(y)))
1 | Completable | OTHER
1 | Completable | wrap | METHOD_INVOCATION | RxJava2Adapter.completableToMono(Completable.wrap(RxJavaReactorMigrationUtil.toJdkFunction((Function<Token, CompletableSource>)(refreshToken)->{
    String tokenClientId = refreshToken.getClientId();
    if (!client.getClientId().equals(tokenClientId)) {
        logger.debug("Revoke FAILED: requesting client = {}, token\'s client = {}.", client.getClientId(), tokenClientId);
        return RxJava2Adapter.monoToCompletable(Mono.error(new InvalidGrantException("Cannot revoke tokens issued to other clients.")));
    }
    return tokenService.deleteRefreshToken(refreshToken.getValue());
}).apply(y)))
1 | Single | subscribe | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.singleToMono(jwtService.encodeAuthorization(jwtException.build(), client)).flatMap((authorization)->RxJava2Adapter.singleToMono(jweService.encryptAuthorization(authorization, client)))).subscribe((jwt)->handler.handle(Future.succeededFuture(jwtException.buildRedirectUri(authorizationRequest.getRedirectUri(), authorizationRequest.getResponseType(), authorizationRequest.getResponseMode(), jwt))), (ex)->handler.handle(Future.failedFuture(ex)));
1 | Single | IMPORT
1 | Single | subscribe | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.flowableToFlux(resourceService.findAccessPolicies(domain.getId(), client.getId(), accessToken.getSub(), resource)).map(RxJavaReactorMigrationUtil.toJdkFunction(AccessPolicy::getId)).collectList()).subscribe((response)->context.response().putHeader(HttpHeaders.CACHE_CONTROL, "no-store").putHeader(HttpHeaders.PRAGMA, "no-cache").putHeader(HttpHeaders.CONTENT_TYPE, MediaType.APPLICATION_JSON).setStatusCode(response.isEmpty() ? HttpStatusCode.NO_CONTENT_204 : HttpStatusCode.OK_200).end(Json.encodePrettily(response)), context::fail);
1 | Single | subscribe | METHOD_INVOCATION | resourceService.createAccessPolicy(accessPolicy, domain.getId(), client.getId(), accessToken.getSub(), resource).subscribe((p)->context.response().putHeader(HttpHeaders.CACHE_CONTROL, "no-store").putHeader(HttpHeaders.PRAGMA, "no-cache").putHeader(HttpHeaders.CONTENT_TYPE, MediaType.APPLICATION_JSON).putHeader(HttpHeaders.LOCATION, resourceLocation(basePath, p)).setStatusCode(HttpStatusCode.CREATED_201).end(Json.encodePrettily(p)), context::fail);
1 | Single | subscribe | METHOD_INVOCATION | RxJava2Adapter.monoToSingle(RxJava2Adapter.maybeToMono(resourceService.findAccessPolicy(domain.getId(), client.getId(), accessToken.getSub(), resource, accessPolicyId)).switchIfEmpty(Mono.error(new AccessPolicyNotFoundException(accessPolicyId)))).subscribe((response)->context.response().putHeader(HttpHeaders.CACHE_CONTROL, "no-store").putHeader(HttpHeaders.PRAGMA, "no-cache").putHeader(HttpHeaders.CONTENT_TYPE, MediaType.APPLICATION_JSON).end(Json.encodePrettily(response)), context::fail);
1 | Single | subscribe | METHOD_INVOCATION | resourceService.updateAccessPolicy(accessPolicy, domain.getId(), client.getId(), accessToken.getSub(), resource, accessPolicyId).subscribe((response)->context.response().putHeader(HttpHeaders.CACHE_CONTROL, "no-store").putHeader(HttpHeaders.PRAGMA, "no-cache").putHeader(HttpHeaders.CONTENT_TYPE, MediaType.APPLICATION_JSON).end(Json.encodePrettily(response)), context::fail);
1 | Completable | subscribe | METHOD_INVOCATION | resourceService.deleteAccessPolicy(domain.getId(), client.getId(), accessToken.getSub(), resource, accessPolicy).subscribe(()->context.response().putHeader(HttpHeaders.CACHE_CONTROL, "no-store").putHeader(HttpHeaders.PRAGMA, "no-cache").putHeader(HttpHeaders.CONTENT_TYPE, MediaType.APPLICATION_JSON).setStatusCode(HttpStatusCode.NO_CONTENT_204).end(), context::fail);
1 | Single | IMPORT
1 | Single | LOCAL_VARIABLE
1 | Single | OTHER
1 | Single | OTHER
1 | Single | subscribe | METHOD_INVOCATION | consentInformation.subscribe((scopes)->handler.handle(Future.succeededFuture(scopes)), (error)->handler.handle(Future.failedFuture(error)));
1 | Single | subscribe | METHOD_INVOCATION | tokenGranter.grant(tokenRequest, client).subscribe((accessToken)->context.response().putHeader(HttpHeaders.CACHE_CONTROL, "no-store").putHeader(HttpHeaders.PRAGMA, "no-cache").putHeader(HttpHeaders.CONTENT_TYPE, MediaType.APPLICATION_JSON).end(Json.encodePrettily(accessToken)), context::fail);
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Completable | IMPORT
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Maybe | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Completable | OTHER
1 | Single | RETURN_TYPE
1 | Single | RETURN_TYPE
1 | Completable | OTHER
1 | Observable | IMPORT
1 | Single | IMPORT
1 | Single | RETURN_TYPE
1 | Observable | singleOrError | METHOD_INVOCATION | return RxJava2Adapter.fluxToObservable(RxJava2Adapter.observableToFlux(Observable.fromIterable(flows), BackpressureStrategy.BUFFER).filter(RxJavaReactorMigrationUtil.toJdkPredicate((flow)->flow.handle(authorizationRequest.getResponseType())))).switchIfEmpty(Observable.error(new UnsupportedResponseTypeException("Unsupported response type: " + authorizationRequest.getResponseType()))).flatMapSingle((flow)->flow.run(authorizationRequest, client, endUser)).singleOrError();
1 | Observable | flatMapSingle | METHOD_INVOCATION | RxJava2Adapter.fluxToObservable(RxJava2Adapter.observableToFlux(Observable.fromIterable(flows), BackpressureStrategy.BUFFER).filter(RxJavaReactorMigrationUtil.toJdkPredicate((flow)->flow.handle(authorizationRequest.getResponseType())))).switchIfEmpty(Observable.error(new UnsupportedResponseTypeException("Unsupported response type: " + authorizationRequest.getResponseType()))).flatMapSingle((flow)->flow.run(authorizationRequest, client, endUser)).singleOrError
1 | Observable | switchIfEmpty | METHOD_INVOCATION | RxJava2Adapter.fluxToObservable(RxJava2Adapter.observableToFlux(Observable.fromIterable(flows), BackpressureStrategy.BUFFER).filter(RxJavaReactorMigrationUtil.toJdkPredicate((flow)->flow.handle(authorizationRequest.getResponseType())))).switchIfEmpty(Observable.error(new UnsupportedResponseTypeException("Unsupported response type: " + authorizationRequest.getResponseType()))).flatMapSingle
1 | Observable | fromIterable | METHOD_INVOCATION | RxJava2Adapter.observableToFlux(Observable.fromIterable(flows), BackpressureStrategy.BUFFER)
1 | Observable | error | METHOD_INVOCATION | RxJava2Adapter.fluxToObservable(RxJava2Adapter.observableToFlux(Observable.fromIterable(flows), BackpressureStrategy.BUFFER).filter(RxJavaReactorMigrationUtil.toJdkPredicate((flow)->flow.handle(authorizationRequest.getResponseType())))).switchIfEmpty(Observable.error(new UnsupportedResponseTypeException("Unsupported response type: " + authorizationRequest.getResponseType())))
1 | Maybe | IMPORT
1 | Maybe | RETURN_TYPE
1 | Maybe | wrap | METHOD_INVOCATION | RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.<JWT, MaybeSource<Client>>toJdkFunction(new Function<JWT, MaybeSource<Client>>(){
    
    () {
        super();
    }
    
    @Override()
    public MaybeSource<Client> apply(JWT jwt) throws Exception {
        if (JWSAlgorithm.Family.HMAC_SHA.contains(jwt.getHeader().getAlgorithm())) {
            return validateSignatureWithHMAC(jwt);
        } else {
            return validateSignatureWithPublicKey(jwt);
        }
    }
}).apply(v)))
1 | Maybe | RETURN_TYPE
1 | Maybe | RETURN_TYPE
1 | Maybe | wrap | METHOD_INVOCATION | RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.<Client, MaybeSource<Client>>toJdkFunction((client)->{
    if (client.getTokenEndpointAuthMethod() == null || ClientAuthenticationMethod.PRIVATE_KEY_JWT.equalsIgnoreCase(client.getTokenEndpointAuthMethod())) {
        return RxJava2Adapter.monoToMaybe(RxJava2Adapter.maybeToMono(this.getClientJwkSet(client)).switchIfEmpty(Mono.error(new InvalidClientException("No jwk keys available on client"))).flatMap((z)->jwkService.getKey(z, signedJWT.getHeader().getKeyID()).as(RxJava2Adapter::maybeToMono)).switchIfEmpty(Mono.error(new InvalidClientException("Unable to validate client, no matching key."))).flatMap((t)->RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.<JWK, MaybeSource<Client>>toJdkFunction((jwk)->{
            if (jwsService.isValidSignature(signedJWT, jwk)) {
                return RxJava2Adapter.monoToMaybe(Mono.just(client));
            }
            return RxJava2Adapter.monoToMaybe(Mono.error(new InvalidClientException("Unable to validate client, assertion signature is not valid.")));
        }).apply(t)))));
    } else {
        return RxJava2Adapter.monoToMaybe(Mono.error(new InvalidClientException("Invalid client: missing or unsupported authentication method")));
    }
}).apply(v)))
1 | Maybe | wrap | METHOD_INVOCATION | RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.<JWK, MaybeSource<Client>>toJdkFunction((jwk)->{
    if (jwsService.isValidSignature(signedJWT, jwk)) {
        return RxJava2Adapter.monoToMaybe(Mono.just(client));
    }
    return RxJava2Adapter.monoToMaybe(Mono.error(new InvalidClientException("Unable to validate client, assertion signature is not valid.")));
}).apply(t)))
1 | Maybe | RETURN_TYPE
1 | Maybe | wrap | METHOD_INVOCATION | RxJava2Adapter.maybeToMono(Maybe.wrap(RxJavaReactorMigrationUtil.<Client, MaybeSource<Client>>toJdkFunction((client)->{
    try {
        if (client.getTokenEndpointAuthMethod() == null || ClientAuthenticationMethod.CLIENT_SECRET_JWT.equalsIgnoreCase(client.getTokenEndpointAuthMethod())) {
            JWSVerifier verifier = new MACVerifier(client.getClientSecret());
            if (signedJWT.verify(verifier)) {
                return RxJava2Adapter.monoToMaybe(Mono.just(client));
            }
        } else {
            return RxJava2Adapter.monoToMaybe(Mono.error(new InvalidClientException("Invalid client: missing or unsupported authentication method")));
        }
    } catch (JOSEException josee) {
    }
    return RxJava2Adapter.monoToMaybe(Mono.error(new InvalidClientException("Unable to validate client, assertion signature is not valid.")));
}).apply(v)))
1 | Maybe | RETURN_TYPE
1 | Maybe | subscribe | METHOD_INVOCATION | clientSyncService.findByClientId(clientId).subscribe((client)->handler.handle(Future.succeededFuture(client)), (error)->handler.handle(Future.failedFuture(error)), ()->handler.handle(Future.failedFuture(new InvalidClientException(ClientAuthHandler.GENERIC_ERROR_MESSAGE))));
1 | Maybe | IMPORT
1 | Single | IMPORT
1 | Maybe | LOCAL_VARIABLE
1 | Maybe | subscribe | METHOD_INVOCATION | requestObject.subscribe((jwt)->{
    try {
        checkOAuthParameters(context, jwt);
        context.next();
    } catch (Exception ex) {
        context.fail(ex);
    }
